,price,year,developer,item_id
14678,11.99,2017.0,Bohemia Interactive,571710.0
14679,17.99,2017.0,Bad Seed,695820.0
14680,0.0,2017.0,Bad Seed,592890.0
14681,4.99,2017.0,Pocketwatch Games,698760.0
14682,12.99,2017.0,Boomzap Entertainment,695960.0
14683,34.99,2017.0,Just Flight,630911.0
14684,4.99,2011.0,,699340.0
14685,0.0,2017.0,Codename Entertainment Inc.,627690.0
14686,2.99,2017.0,"SmiteWorks USA, LLC",711220.0
14687,14.99,2017.0,Frogdice,536240.0
14688,9.99,2017.0,Rise of One,688500.0
14689,49.99,2017.0,Frogdice,536241.0
14690,0.0,2017.0,Frogdice,466660.0
14691,6.99,2017.0,"SmiteWorks USA, LLC",706590.0
14692,4.99,2017.0,Grégory Joerger,668970.0
14693,14.99,2017.0,"SmiteWorks USA, LLC",709600.0
14694,4.99,2017.0,Milkbag Games,682230.0
14695,11.99,2010.0,上海烛龙信息科技有限公司,570780.0
14696,15.99,2013.0,上海烛龙信息科技有限公司,570770.0
14697,4.99,2017.0,Wildcard Studios,459050.0
14698,1.99,2017.0,Illuminated Games,699520.0
14699,4.99,2017.0,Ninja Chip Studios,673040.0
14700,24.99,2017.0,"SmiteWorks USA, LLC",695000.0
14701,3.99,2017.0,Hio Giang,677030.0
14702,19.99,2017.0,Stardock,620040.0
14703,9.99,2017.0,Worm Animation,543100.0
14704,14.99,2017.0,Ubisoft Pune,562810.0
14705,12.99,2017.0,Levall Games AB,613450.0
14706,4.99,2017.0,Levall Games AB,629680.0
14707,2.99,2017.0,SmartHart Games,698710.0
14708,0.99,2017.0,For Kids,698330.0
14709,2.99,2017.0,"SmiteWorks USA, LLC",706600.0
14710,3.99,2017.0,"SmiteWorks USA, LLC",706800.0
14711,2.99,2017.0,"SmiteWorks USA, LLC",706780.0
14712,6.99,2017.0,"SmiteWorks USA, LLC",705880.0
14713,24.99,2017.0,"SmiteWorks USA, LLC",709650.0
14714,1.99,2017.0,"SmiteWorks USA, LLC",709980.0
14715,2.99,2017.0,"SmiteWorks USA, LLC",710010.0
14716,1.99,2017.0,"SmiteWorks USA, LLC",711040.0
14717,2.99,2017.0,Ubisoft - San Francisco,637734.0
14718,2.99,2017.0,Ubisoft - San Francisco,637733.0
14719,0.0,2017.0,"Acram Digital,Mobo Studio",702411.0
14720,1.0,2017.0,,693470.0
14721,3.99,2017.0,Rhino Dev,682270.0
14722,2.99,2017.0,Wix Games,703200.0
14723,5.99,2017.0,Gilles Schaeck,694960.0
14724,2.99,2017.0,Graham Garven,671550.0
14725,9.99,2017.0,"SmiteWorks USA, LLC",709690.0
14726,0.0,,Fastermind Games,463951.0
14727,0.0,2017.0,Byting Games,672730.0
14728,1.99,2017.0,"SmiteWorks USA, LLC",710040.0
14729,1.99,2017.0,Vyacheslav Shilikhin,699550.0
14730,1.99,2017.0,Warptear Entertainment,688630.0
14731,10.99,2017.0,"oblomysh,EHTechnology",673770.0
14732,8.99,2017.0,Red Obsidian Studio,610960.0
14733,9.99,2017.0,Gemi Games,667760.0
14734,9.99,2017.0,CI Games,575300.0
14735,399.0,2017.0,MAGIX Software GmbH,689790.0
14736,0.99,2017.0,Octopus 8 Studios,678880.0
14737,0.99,2017.0,Octopus 8 Studios,682000.0
14738,0.99,2017.0,Octopus 8 Studios,682010.0
14739,9.99,2017.0,Totem Games,693450.0
14740,2.99,2017.0,"Acram Digital,Mobo Studio",702410.0
14741,2.99,2017.0,"Acram Digital,Mobo Studio",702415.0
14742,10.99,2017.0,Dovetail Games - Fishing,321470.0
14743,2.99,2017.0,"Acram Digital,Mobo Studio",702412.0
14744,3.99,2017.0,Evil Games,692590.0
14745,0.99,2017.0,Dale North,705990.0
14746,3.99,2017.0,"Massive Damage, Inc.",706910.0
14747,0.99,2017.0,Striped Rocket,708270.0
14748,14.99,2017.0,LaruaGames,693710.0
14749,49.99,2017.0,MAGIX Software GmbH,700010.0
14750,0.99,2018.0,Blaiz Entertainment,691810.0
14751,19.99,2017.0,ActaLogic,650750.0
14752,2.99,2017.0,Immersion,686350.0
14753,1.99,2017.0,Immersion,686351.0
14754,4.99,2017.0,Colin EUMP,662610.0
14755,0.99,2017.0,hOSHI,707730.0
14756,4.99,2008.0,baKno Games,701460.0
14757,2.99,2017.0,Itsjusta Games,672100.0
14758,9.99,2017.0,High Iron Simulations,562391.0
14759,34.99,2017.0,Dovetail Games,321471.0
14760,7.99,2001.0,Cornered Rat Software,251950.0
14761,14.99,2017.0,Epic LLama,689900.0
14762,2.99,2017.0,Arcane Raise,698351.0
14763,0.0,2001.0,Cornered Rat Software,667290.0
14764,12.99,2017.0,Blam! Games,695950.0
14765,2.99,2017.0,Arcane Raise,698350.0
14766,2.99,2017.0,Arcane Raise,698352.0
14767,0.0,2001.0,Cornered Rat Software,667291.0
14768,2.99,2017.0,Arcane Raise,698353.0
14769,14.99,2017.0,"Playdek, Inc.",644390.0
14770,4.99,2017.0,"Playdek, Inc.",645671.0
14771,9.99,2017.0,Ludosity,241300.0
14772,4.99,2017.0,"Playdek, Inc.",645670.0
14773,2.99,2017.0,Lux Caput (Andrey M),705470.0
14774,0.0,2017.0,Tzar Leonardi,689400.0
14775,0.0,,Tiny Red Camel,420170.0
14776,0.0,,Hyper Games,638470.0
14777,2.99,2017.0,BURP! Games,696730.0
14778,1.99,2017.0,HUNTERS,696910.0
14779,9.99,2017.0,N-Tri Studio,558490.0
14780,0.0,,Everook,582460.0
14781,1.99,2017.0,DHTstudios LLC,679430.0
14782,0.99,2017.0,dimosha_92,693320.0
14783,14.99,2017.0,"NOISZMAKERS,Team Infinity",681530.0
14784,2.99,2017.0,Pixel After Pixel,601200.0
14785,1.99,2017.0,Veibyn,695320.0
14786,0.99,2016.0,Mubeat Studio,691220.0
14787,1.99,2017.0,Michael Schade,693210.0
14788,5.99,2017.0,Pooandplay,674900.0
14789,0.99,2017.0,azimut team,603360.0
14790,2.99,2017.0,XENOpz,671850.0
14791,2.99,2017.0,"Jetdogs Studios,Whalebox",646470.0
14792,0.0,2017.0,White Dog,594610.0
14793,12.99,2017.0,FIVE12 GAMES LTD,684510.0
14794,0.99,2017.0,Antonio Renna,679860.0
14795,9.99,2017.0,"Meadowlark Science and Education, LLC",686660.0
14796,12.99,2017.0,Vendel Games,695940.0
14797,3.99,2017.0,BurstRay Games,552651.0
14798,0.99,2017.0,Llama Software,693600.0
14799,0.99,2017.0,Llama Software,693639.0
14800,1.99,2017.0,Llama Software,693626.0
14801,0.99,2017.0,Llama Software,693609.0
14802,1.99,2017.0,Llama Software,693632.0
14803,2.99,2017.0,Llama Software,693642.0
14804,2.99,2017.0,Llama Software,693643.0
14805,3.99,2017.0,White Dog,683230.0
14806,0.99,2017.0,Llama Software,693611.0
14807,1.99,2017.0,Llama Software,693625.0
14808,19.99,2017.0,Ovosonico,635320.0
14809,0.99,2017.0,Llama Software,693629.0
14810,7.99,2017.0,Might and Delight,629770.0
14811,2.99,2017.0,Might and Delight,686880.0
14812,39.99,2017.0,Black Lab Games,544610.0
14813,4.99,2017.0,Night Whale,686910.0
14814,14.99,2017.0,"Skeleton Crew Studio,Thomas Olsson",668280.0
14815,0.0,2017.0,Deck Nine,652960.0
14816,9.99,2017.0,Sunward Games,662190.0
14817,16.99,2017.0,Deck Nine,554620.0
14818,0.0,,b-alive gmbh,664120.0
14819,0.99,2017.0,Corradi Games,580910.0
14820,19.99,2017.0,BattleGoat Studios,700230.0
14821,9.99,2017.0,,704720.0
14822,3.99,2017.0,gameko-studio,673530.0
14823,1.99,2017.0,Lagun Victor,693440.0
14824,5.99,2017.0,DRUNKEN APES,679220.0
14825,3.99,2017.0,InvertMouse,633330.0
14826,2.99,2017.0,Cat Nigiri,681680.0
14827,1.99,2017.0,Rhino Dev,700420.0
14828,0.99,2017.0,Jam,693250.0
14829,0.0,2017.0,Grey Gods,696990.0
14830,0.99,2017.0,Leslaw Sliwko,677250.0
14831,0.0,2017.0,GB Patch Games,622060.0
14832,19.99,2017.0,MeepHead LLC,591130.0
14833,19.99,2017.0,GB Patch Games,622710.0
14834,0.0,2017.0,Llama Software,596940.0
14835,39.99,2017.0,N3V Games,706450.0
14836,2.99,2017.0,Llama Software,693644.0
14837,0.99,2017.0,Llama Software,693601.0
14838,0.99,2017.0,Llama Software,693604.0
14839,3.99,2017.0,Llama Software,693613.0
14840,0.99,2017.0,Llama Software,693612.0
14841,0.99,2017.0,Llama Software,693603.0
14842,0.99,2017.0,Llama Software,693637.0
14843,0.99,2017.0,Llama Software,693633.0
14844,0.99,2017.0,Llama Software,693622.0
14845,14.99,2017.0,Lusorion Creatives,503010.0
14846,0.99,2017.0,REgorion,692180.0
14847,9.99,1995.0,Graffiti,697580.0
14848,0.99,2017.0,DevGamm,695350.0
14849,8.99,2017.0,InvertMouse,629430.0
14850,0.0,2017.0,Cuirass Entertainment Ltd.,614250.0
14851,1.99,2017.0,Llama Software,693605.0
14852,2.99,2017.0,InvertMouse,633331.0
14853,0.0,2017.0,Optical Override,608110.0
14854,1.99,2017.0,HoppangGames,692610.0
14855,19.99,2017.0,Creative Concepts,377060.0
14856,6.99,2017.0,"SmiteWorks USA, LLC",700950.0
14857,39.99,2017.0,"SmiteWorks USA, LLC",703420.0
14858,6.99,2017.0,"SmiteWorks USA, LLC",700980.0
14859,24.99,2017.0,"SmiteWorks USA, LLC",705850.0
14860,3.99,2017.0,"SmiteWorks USA, LLC",704620.0
14861,4.99,2017.0,Nick Everlith,679390.0
14862,1.99,2017.0,Evgeniy Alemzhin,675980.0
14863,0.0,2012.0,Dischan Media,687590.0
14864,2.99,2017.0,"Tecsi Aron,Szocs Robert",671750.0
14865,9.99,2017.0,Greyborn Studios,577360.0
14866,59.99,2017.0,"KOEI TECMO GAMES CO., LTD.",610190.0
14867,12.99,2017.0,"KOEI TECMO GAMES CO., LTD.",628150.0
14868,19.99,2017.0,"KOEI TECMO GAMES CO., LTD.",628040.0
14869,4.99,2017.0,Nicholas Rizzo,683690.0
14870,19.99,2017.0,"KOEI TECMO GAMES CO., LTD.",628110.0
14871,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658272.0
14872,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658274.0
14873,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658275.0
14874,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658276.0
14875,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658278.0
14876,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658277.0
14877,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658279.0
14878,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658291.0
14879,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658273.0
14880,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658302.0
14881,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658292.0
14882,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658303.0
14883,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658290.0
14884,0.0,2017.0,"KOEI TECMO GAMES CO., LTD.",658305.0
14885,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658293.0
14886,0.0,2017.0,"KOEI TECMO GAMES CO., LTD.",658306.0
14887,4.99,2017.0,InterServ International,683240.0
14888,0.0,2017.0,"KOEI TECMO GAMES CO., LTD.",658304.0
14889,0.0,,Gossamer Games,696280.0
14890,5.99,2017.0,Sacada,689340.0
14891,0.99,2017.0,PriorityStudios,683810.0
14892,0.99,2017.0,Infinite Road Studio,691990.0
14893,0.0,2017.0,"KOEI TECMO GAMES CO., LTD.",658270.0
14894,0.0,2017.0,"KOEI TECMO GAMES CO., LTD.",658271.0
14895,7.99,2017.0,,681040.0
14896,3.99,2017.0,Vidroid,704390.0
14897,49.99,2017.0,Eagle Dynamics SA,411891.0
14898,9.99,2017.0,Eagle Dynamics SA,411901.0
14899,9.99,2017.0,Eagle Dynamics SA,411900.0
14900,1.99,2017.0,Sergej110,697750.0
14901,4.99,2017.0,"EXOR Studios,Exor Studios",706870.0
14902,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658294.0
14903,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658295.0
14904,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658296.0
14905,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658297.0
14906,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658298.0
14907,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658299.0
14908,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658301.0
14909,19.99,2017.0,FeelThere,704260.0
14910,1.99,2017.0,Oliver Peat,683080.0
14911,0.0,2017.0,BYU Animation -  Class of 2017,655550.0
14912,1.99,2017.0,"KOEI TECMO GAMES CO., LTD.",658300.0
14913,44.99,2017.0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",696680.0
14914,29.99,2017.0,Sloclap,473690.0
14915,24.99,2017.0,"IllFonic,Psyop Games",626200.0
14916,0.99,2017.0,RedForce Games,690570.0
14917,1.99,2017.0,Bmc Studio,682150.0
14918,19.99,2017.0,"IllFonic,Psyop Games",662250.0
14919,19.99,2017.0,"Christian Whitehead,Headcannon,PagodaWest Games",584400.0
14920,2.99,2017.0,△○□× (Miwashiba),618720.0
14921,1.99,2017.0,△○□× (Miwashiba),689920.0
14922,3.99,2017.0,Soiree Games,693380.0
14923,0.99,2017.0,AA Games,688150.0
14924,0.99,2017.0,Alexey Glinskiy,671760.0
14925,4.99,2017.0,League of Sweat Ent.,686570.0
14926,0.99,2017.0,Decerion,687390.0
14927,0.99,2017.0,"Nikita ""Ghost_RUS"",Underanger TheGachiWarrior",683220.0
14928,4.99,2017.0,GSC Game World,694190.0
14929,0.99,2017.0,NukGames,684680.0
14930,9.99,2017.0,NonFictional Games,655700.0
14931,0.99,2017.0,NukGames,700870.0
14932,14.99,2017.0,Rumpus,489930.0
14933,5.99,2017.0,DL Softworks,591508.0
14934,1.99,2017.0,Team Fork,700180.0
14935,0.99,2017.0,Striped Rocket,699380.0
14936,3.99,2017.0,Studio Desgraff,698690.0
14937,59.99,2017.0,"Codemasters,Feral Interactive (Mac),Feral Interactive (Linux)",515220.0
14938,6.99,2017.0,Team 7 Lives,687610.0
14939,19.99,2017.0,BitterSweet Entertainment Inc.,679610.0
14940,9.99,2017.0,ma_mutte,503420.0
14941,4.99,2017.0,WeMakeApp Studio,668610.0
14942,2.99,2017.0,Brendan Wiltshire,682280.0
14943,2.99,2017.0,nickar82,668570.0
14944,3.99,2015.0,,666390.0
14945,24.99,2017.0,"SmiteWorks USA, LLC",698060.0
14946,7.99,2017.0,Chjonn Studios,667670.0
14947,5.99,2017.0,Adam John Adkins,691750.0
14948,1.99,2017.0,Vagabond Dog,665590.0
14949,4.99,2017.0,,694450.0
14950,3.99,2017.0,Nedodnb,678780.0
14951,2.3,2017.0,OddMeat,680930.0
14952,6.99,2017.0,Berserk Games,610694.0
14953,3.99,2017.0,AYE Technology,689060.0
14954,6.99,2017.0,"SmiteWorks USA, LLC",646260.0
14955,0.99,2017.0,Zanardi and Liza,702040.0
14956,19.99,2017.0,Pro Social Games,650810.0
14957,2.99,2017.0,Super Legit Games,486380.0
14958,3.99,2017.0,Xero TR-MMXZ,685230.0
14959,1.99,2017.0,tengenstudio,688360.0
14960,1.99,2017.0,Heroes Productions,686110.0
14961,4.99,2017.0,KOCMOC17,675730.0
14962,4.99,2017.0,Xero TR-MMXZ,687510.0
14963,19.99,2017.0,Reppo,562386.0
14964,7.99,2017.0,FireBurnGames,684970.0
14965,14.99,2017.0,"Jamie Rollo,Tom Campbell",595080.0
14966,0.99,2017.0,David J Ozsvath,690440.0
14967,3.99,2017.0,Boogygames Studios,695880.0
14968,0.95,2017.0,Dreamy Doe,671120.0
14969,9.99,2017.0,Magesoft,642600.0
14970,6.99,2017.0,"SmiteWorks USA, LLC",650930.0
14971,9.99,2017.0,"SmiteWorks USA, LLC",697400.0
14972,39.99,2017.0,"SmiteWorks USA, LLC",698840.0
14973,24.99,2017.0,"SmiteWorks USA, LLC",701490.0
14974,29.99,2017.0,KEMCO,648100.0
14975,0.0,2017.0,Fast Fall Studios,685200.0
14976,0.99,2017.0,UNIOCS,690740.0
14977,7.99,2017.0,Jamey Stegmaier,414232.0
14978,5.99,2017.0,Ole Steiness,414230.0
14979,7.99,2017.0,Ole Steiness,414234.0
14980,7.99,2017.0,Ole Steiness,414233.0
14981,4.99,2017.0,Triple Tree Studio,649360.0
14982,15.99,2017.0,"CWAVESOFT, Inc.",591530.0
14983,0.99,2017.0,DIGITAL MISTAKE,701230.0
14984,2.99,2017.0,SONNORI Corp,688310.0
14985,0.99,2017.0,omylevca,693720.0
14986,2.99,2017.0,SONNORI Corp,688280.0
14987,2.99,2017.0,SONNORI Corp,688290.0
14988,2.99,2017.0,SONNORI Corp,688300.0
14989,9.99,2017.0,nonPareil Studios,686000.0
14990,3.99,2017.0,"CINEMAX, s.r.o.",697410.0
14991,0.99,2017.0,Striped Rocket,694970.0
14992,0.0,2017.0,Freejam,301520.0
14993,1.99,2017.0,"CINEMAX, s.r.o.",697380.0
14994,3.99,2017.0,Logan Apple,563380.0
14995,9.99,2017.0,Dikobraz Games,679820.0
14996,1.99,2017.0,SONNORI Corp,687010.0
14997,34.99,2017.0,Splash Damage,701311.0
14998,1.99,2017.0,SONNORI Corp,687020.0
14999,49.99,2017.0,Splash Damage,701312.0
15000,19.99,2017.0,Splash Damage,701310.0
15001,4.99,2017.0,,630730.0
15002,19.99,2017.0,Trion Worlds,693160.0
15003,0.0,2017.0,Selenion Games,613050.0
15004,0.0,,Pulsetense Games,616490.0
15005,14.99,2017.0,Interabang Entertainment,468650.0
15006,0.99,2017.0,Laush Dmitriy Sergeevich,691080.0
15007,4.99,2017.0,,666500.0
15008,0.99,2017.0,Stegalosaurus Game Development,698130.0
15009,9.99,2017.0,"Iocane Games, LLC",662680.0
15010,2.99,2017.0,Studio229,686070.0
15011,4.99,2017.0,Dan Fornace,686220.0
15012,1.99,2017.0,EnsenaSoft,690860.0
15013,0.99,2017.0,Tero Lunkka,693190.0
15014,0.99,2017.0,Gunsquad,555390.0
15015,0.99,2017.0,Ripknot Systems,693890.0
15016,0.99,2017.0,LillyWelland inc.,694490.0
15017,0.0,2017.0,Lost-Ride Studios,659000.0
15018,9.99,2017.0,Spry Fox LLC,644080.0
15019,1.99,2017.0,FanPlymouth,683530.0
15020,3.99,2017.0,Crystal Box Team,689080.0
15021,0.99,2017.0,Spacevb Studio,685020.0
15022,9.99,2017.0,Rebusmind,679690.0
15023,12.99,2017.0,Studio Desgraff,668730.0
15024,0.0,2017.0,Symphonic Square,685830.0
15025,4.99,2017.0,Super Dead LLC,638780.0
15026,1.99,2017.0,Kremlingames,698240.0
15027,4.99,2017.0,Indy Lion Studios,670950.0
15028,6.99,2017.0,"SmiteWorks USA, LLC",614270.0
15029,6.99,2017.0,"SmiteWorks USA, LLC",685250.0
15030,2.99,2017.0,Mothership Entertainment LLC,645900.0
15031,3.99,2017.0,Brace Yourself Games,698890.0
15032,0.99,2017.0,SPECTRUM GAMES,683830.0
15033,7.99,2017.0,Ubisoft - San Francisco,637720.0
15034,39.99,2017.0,Flying Wild Hog,592461.0
15035,2.99,2017.0,Ubisoft - San Francisco,637721.0
15036,2.99,2017.0,Ubisoft - San Francisco,637722.0
15037,2.99,2017.0,Ubisoft - San Francisco,637723.0
15038,8.99,2017.0,Alien Mind,691700.0
15039,14.99,2017.0,Pillow Fight,677300.0
15040,1.99,2017.0,SONNORI Corp,687220.0
15041,1.99,2017.0,SONNORI Corp,687230.0
15042,1.99,2017.0,SONNORI Corp,687170.0
15043,1.99,2017.0,SONNORI Corp,687070.0
15044,1.99,2017.0,SONNORI Corp,687040.0
15045,19.99,2017.0,Sludj Games,664750.0
15046,1.99,2017.0,SONNORI Corp,687210.0
15047,1.99,2017.0,SONNORI Corp,687200.0
15048,1.99,2017.0,SONNORI Corp,687190.0
15049,1.99,2017.0,SONNORI Corp,687050.0
15050,1.99,2017.0,SONNORI Corp,687060.0
15051,1.99,2017.0,SONNORI Corp,687180.0
15052,9.99,2017.0,Pixel Barons,635930.0
15053,1.99,2017.0,SONNORI Corp,687080.0
15054,3.99,2017.0,"Team17 Digital Ltd,Mouldy Toof Studios",666350.0
15055,19.99,2017.0,"Team17 Digital Ltd,Mouldy Toof Studios",641990.0
15056,9.99,2017.0,"Team17 Digital Ltd,Mouldy Toof Studios",701180.0
15057,24.99,2017.0,Starlight Productions,670640.0
15058,2.99,2017.0,SkyBox Labs,696210.0
15059,3.99,2017.0,Hand Cannon Games,662940.0
15060,0.0,2017.0,一杯烟雨游戏工作室,684250.0
15061,1.99,2017.0,Chano H. Hansen,679960.0
15062,3.99,2017.0,SCS Software,461249.0
15063,14.99,2017.0,HexWar Games,657500.0
15064,4.99,2017.0,Pronetis Games,673280.0
15065,9.99,2017.0,Ferullo Gaming,657990.0
15066,9.99,2017.0,Lost in Pixels,629350.0
15067,49.99,2017.0,FlightSoft,602813.0
15068,9.99,2017.0,Xiotex Studios Ltd,624680.0
15069,0.99,2017.0,牛学者,674630.0
15070,9.99,2017.0,Craftven,429360.0
15071,1.99,2017.0,Ninja Kiwi,691480.0
15072,5.99,2017.0,Bithell Games,676820.0
15073,0.99,2017.0,putilin_industries,689990.0
15074,0.99,2017.0,Blender Games,692200.0
15075,2.99,2017.0,BernhardP,664340.0
15076,19.99,2017.0,oddonegames,361800.0
15077,1.99,2017.0,Tuomo Laine,683760.0
15078,11.99,2017.0,"KADOKAWA,Yoji Ojima",690430.0
15079,3.99,2017.0,Bad Attempt,662980.0
15080,0.99,2017.0,Ripknot Systems,690240.0
15081,1.99,2017.0,"Larry Martin,Phillip Brossia",624780.0
15082,5.99,2017.0,FlynnFour Games,691980.0
15083,14.99,2017.0,Deimos Games,681330.0
15084,0.99,2017.0,Alexey Glinskiy,644310.0
15085,9.99,2017.0,Three Gates AB,622170.0
15086,4.99,2017.0,Alder Games,548320.0
15087,1.99,2017.0,Michael Klaus Schmidt,696340.0
15088,6.99,2017.0,Blue Horizon Studios Ltd,589740.0
15089,3.99,2017.0,SP Digital Arts Inc.,676550.0
15090,0.99,2017.0,Muggle,684490.0
15091,4.99,2017.0,Lumak Software,694610.0
15092,9.99,1992.0,Quicksilver Software,670180.0
15093,0.99,2017.0,Tower Up Studios,676000.0
15094,2.99,2017.0,H L Nunnelly,696190.0
15095,7.99,2017.0,Jovian Industries,604110.0
15096,14.99,2017.0,Tailwind Games,662920.0
15097,4.99,2014.0,DigitalDNA Games LLC,675210.0
15098,0.99,2017.0,Rotatipyra,678820.0
15099,4.99,2017.0,RaleachGamesStudio,684130.0
15100,2.99,2017.0,Dede Bayi,688680.0
15101,24.99,2017.0,Sauropod Studio,227860.0
15102,6.99,2017.0,Nijumi Games,685770.0
15103,0.99,2017.0,Games++,681480.0
15104,19.99,2017.0,"COMPILE HEART,IDEA FACTORY",638160.0
15105,2.99,2017.0,Denki Gaka,688170.0
15106,5.99,2017.0,"COMPILE HEART,IDEA FACTORY",688090.0
15107,0.0,,Shadow Raven Studios,666150.0
15108,4.99,2017.0,,681514.0
15109,29.99,2017.0,,681516.0
15110,4.99,2017.0,Outlier Interactive,697420.0
15111,3.99,2017.0,"Batterystaple Games,Fire Hose Games",692510.0
15112,3.99,2017.0,Beaver Drummer,676320.0
15113,8.99,2017.0,Casualogic,672860.0
15114,4.99,2017.0,SAT-BOX,647370.0
15115,0.0,2017.0,Ntroy LTD,621880.0
15116,8.99,2017.0,Virtual Top,691920.0
15117,0.0,2017.0,Nicolas Clarysse,648650.0
15118,0.99,2017.0,G. Malta,691130.0
15119,14.99,2017.0,Rortos Srl,635430.0
15120,39.99,2017.0,Thomson Interactive,621870.0
15121,5.99,2017.0,萌石游戏,687650.0
15122,29.99,2017.0,"A-Flight,Caipirinha Games",675340.0
15123,4.99,2017.0,Asymmetric,696230.0
15124,9.99,2017.0,ROCKFISH Games,688700.0
15125,1.99,2017.0,Whackakeygames,688020.0
15126,14.99,2017.0,The Artistocrats,626790.0
15127,6.99,2017.0,Colossal Order Ltd.,614581.0
15128,1.99,2017.0,"Tero Lunkka,Mikko Seppälä",586130.0
15129,6.99,2017.0,Nova Ideas,666050.0
15130,4.99,2017.0,Boogygames Studios,690670.0
15131,1.99,2017.0,Dio Alias Games,676730.0
15132,0.99,2017.0,Ripknot Systems,689180.0
15133,11.99,2017.0,Bonfire Entertainment,639470.0
15134,0.99,2017.0,Autonomic Interactive,661300.0
15135,14.99,2017.0,"Batterystaple Games,Fire Hose Games",322110.0
15136,5.99,2017.0,DL Softworks,591504.0
15137,14.99,2017.0,Screaming Villains,643620.0
15138,3.99,2017.0,SQUIX Games,675160.0
15139,1.99,2017.0,StalkerAlex..,686490.0
15140,1.99,2017.0,Simple Interactive Games,683130.0
15141,6.99,2017.0,Spinal Games,665350.0
15142,2.99,2017.0,Spinal Games,694080.0
15143,6.99,2017.0,Team Fork,677790.0
15144,59.99,2017.0,Little Big MMO,670961.0
15145,0.99,2017.0,AlcoholEnthusiast,660270.0
15146,4.99,2017.0,cloneZone,679070.0
15147,9.99,2017.0,Rootify,667170.0
15148,0.0,,"Red Spinner Studio,INT-Works",409350.0
15149,1.99,2017.0,MATRE,676520.0
15150,2.99,2017.0,"Strength in Numbers Studios, Inc",563710.0
15151,15.99,2017.0,David Krinkel,659790.0
15152,4.99,2017.0,Sebastian Nigro,357650.0
15153,3.99,2017.0,Total Battery,661820.0
15154,0.99,2017.0,Riviysky,686230.0
15155,5.99,2017.0,Studio SiestA,691310.0
15156,6.99,2017.0,Playcademy,677220.0
15157,0.99,2017.0,cada,666690.0
15158,5.99,2017.0,Molosoft,689480.0
15159,5.99,2017.0,magnussoft,679640.0
15160,0.0,2007.0,Molosoft,690030.0
15161,5.99,2017.0,Unphysical Machinery,600250.0
15162,1.99,2017.0,Milkstone Studios,691440.0
15163,0.99,2017.0,Narko Games,680690.0
15164,7.99,2017.0,Oscar Kenneth Albero Ingles,677910.0
15165,9.99,2017.0,Hovgaard Games,606800.0
15166,14.99,2017.0,Pavel Kostin,645820.0
15167,9.99,2017.0,Gamious,504460.0
15168,9.99,2017.0,LunarPixel,640430.0
15169,1.99,2017.0,ShiinaYashiro,689070.0
15170,9.99,2017.0,Blue Salt Games,663120.0
15171,15.99,2017.0,Hydra Interactive,613370.0
15172,4.99,2017.0,"Monstars Inc.,Resonair",689950.0
15173,7.99,2017.0,Minor Faction,661220.0
15174,4.99,2017.0,Cake Collective Games,677720.0
15175,0.0,2017.0,GexagonVR,689890.0
15176,3.99,2017.0,Luke Vincent,664060.0
15177,0.0,2017.0,Vile Monarch,644700.0
15178,1.99,2017.0,"Emerson Design, Inc.",676080.0
15179,1.99,2017.0,Dnovel,627410.0
15180,1.99,2017.0,David Sof,660110.0
15181,4.99,2017.0,Sijawa Production,680040.0
15182,9.99,2017.0,"SmiteWorks USA, LLC",600470.0
15183,9.99,2017.0,Puzzles By Joe,553330.0
15184,4.99,2017.0,"Massive Damage, Inc.",677640.0
15185,14.99,2017.0,"Massive Damage, Inc.",651660.0
15186,9.99,2017.0,SmileBoom Co.Ltd.,645180.0
15187,6.99,2017.0,Halycon Media,689870.0
15188,6.99,2017.0,Zero One,677880.0
15189,9.99,2017.0,BitsAlive Game Studios,656780.0
15190,8.99,2017.0,Astronomic Games,661120.0
15191,13.99,2017.0,10tons Ltd,625910.0
15192,3.99,2017.0,Boogygames Studios,685370.0
15193,1.99,2017.0,Interactive Gaming Studios,659120.0
15194,1.99,2017.0,Revolt and Rebel,582920.0
