,items_count,user_id,price
36163,7,76561198088929153,119.94
36164,6,76561198088929935,119.97
36165,17,76561198088930317,176.88
36166,58,76561198088930910,247.82999999999998
36167,39,76561198088931923,404.82
36168,22,76561198088932649,108.95
36169,130,76561198088932660,426.67
36170,4,76561198088933292,0.0
36171,55,76561198088940534,423.75
36172,18,76561198088942194,175.9
36173,26,76561198088943060,421.81
36174,25,76561198088944164,285.82
36175,131,76561198088944293,1636.16
36176,65,76561198088947777,657.34
36177,82,76561198088948199,1006.41
36178,2,76561198088949412,0.0
36179,83,76561198088950123,365.76
36180,54,76561198088952534,482.61
36181,1,76561198088953440,0.0
36182,76,76561198088957798,174.9
36183,2,76561198088958092,14.99
36184,1,76561198088958319,0.0
36185,16,76561198088959372,69.96
36186,13,76561198088963802,172.91
36187,27,76561198088966110,312.83
36188,31,76561198088971411,64.93
36189,1,76561198088973416,0.0
36190,1,76561198088974083,19.99
36191,144,76561198088974596,816.36
36192,3,76561198088975680,19.99
36193,30,76561198088983081,270.88
36194,14,76561198088983592,145.91
36195,4,76561198088984855,24.99
36196,26,76561198088988053,159.89
36197,2,76561198088988671,0.0
36198,2,76561198088989342,0.0
36199,12,76561198088993767,74.94
36200,19,76561198088994206,124.93
36201,3,76561198088994310,0.0
36202,20,76561198088994823,119.92
36203,6,76561198088996332,14.99
36204,4,76561198088999060,39.98
36205,1,76561198088999681,0.0
36206,3,76561198089000227,39.97
36207,7,76561198089002231,207.86
36208,16,76561198089004769,130.89
36209,6,76561198089005791,19.99
36210,42,76561198089007454,79.94
36211,2,76561198089007820,4.99
36212,8,76561198089007932,64.97
36213,13,76561198089010454,34.98
36214,8,76561198089011857,39.97
36215,4,76561198089012992,27.97
36216,1,76561198089015852,0.0
36217,7,76561198089020463,189.96
36218,5,76561198089021273,0.0
36219,15,76561198089021535,0.0
36220,54,76561198089024454,612.66
36221,13,76561198089024507,57.92
36222,18,76561198089025822,0.0
36223,31,76561198089026473,29.97
36224,28,76561198089026744,170.87
36225,5,76561198089027615,14.99
36226,12,76561198089029910,119.91
36227,1,76561198089032468,0.0
36228,81,76561198089032867,1004.32
36229,1,76561198089034728,0.99
36230,19,76561198089036329,197.87
36231,74,76561198089037205,610.62
36232,19,76561198089041297,265.83
36233,1,76561198089041672,0.0
36234,1,76561198089041952,9.99
36235,17,76561198089044145,19.99
36236,1,76561198089044150,0.0
36237,5,76561198089044492,9.99
36238,1,76561198089046248,0.0
36239,44,76561198089048896,404.76
36240,5,76561198089050569,79.98
36241,1,76561198089053447,0.0
36242,36,76561198089053903,326.61
36243,93,76561198089054275,211.3
36244,10,76561198089054941,95.95
36245,12,76561198089055002,134.93
36246,13,76561198089056043,142.91
36247,1,76561198089057871,0.0
36248,3,76561198089058724,9.99
36249,2,76561198089058865,0.0
36250,56,76561198089060061,672.55
36251,15,76561198089060461,214.95
36252,13,76561198089060735,51.95
36253,1,76561198089063139,0.0
36254,35,76561198089064393,228.85
36255,36,76561198089065693,168.85999999999999
36256,10,76561198089068287,104.92
36257,13,76561198089068597,44.97
36258,15,76561198089069408,107.92
36259,2,76561198089073119,0.0
36260,62,76561198089076206,686.64
36261,5,76561198089077508,44.97
36262,4,76561198089077856,4.99
36263,4,76561198089081297,24.98
36264,45,76561198089082829,378.81
36265,85,76561198089083202,797.49
36266,20,76561198089084860,169.88
36267,14,76561198089085067,135.91
36268,89,76561198089092250,863.48
36269,28,76561198089092783,344.72
36270,65,76561198089093825,716.05
36271,6,76561198089094606,39.97
36272,3,76561198089097356,29.979999999999997
36273,43,76561198089098193,814.66
36274,2,76561198089099574,0.0
36275,62,76561198089101981,376.75
36276,8,76561198089104925,130.93
36277,3,76561198089107316,39.97
36278,14,76561198089113522,109.93
36279,97,76561198089117691,326.8
36280,54,76561198089123722,280.77
36281,2,76561198089124436,0.0
36282,5,76561198089124575,64.95
36283,1,76561198089125438,0.0
36284,78,76561198089125974,621.67
36285,38,76561198089127271,206.82
36286,25,76561198089127380,154.89
36287,2,76561198089129708,0.0
36288,18,76561198089130057,114.93
36289,121,76561198089131001,1240.18
36290,7,76561198089131119,14.99
36291,12,76561198089131355,59.97
36292,150,76561198089135179,642.64
36293,13,76561198089141749,54.94
36294,6,76561198089150536,9.99
36295,1,76561198089152056,0.0
36296,36,76561198089152058,602.68
36297,54,76561198089153132,716.5799999999999
36298,51,76561198089153664,489.75
36299,4,76561198089155376,0.0
36300,11,76561198089157499,19.99
36301,137,76561198089158782,1019.23
36302,88,76561198089160897,845.11
36303,3,76561198089161657,24.98
36304,15,76561198089171318,94.96000000000001
36305,4,76561198089171377,0.0
36306,12,76561198089174540,19.99
36307,1,76561198089175564,0.0
36308,5,76561198089178080,44.97
36309,8,76561198089179751,39.98
36310,68,76561198089179910,1133.43
36311,56,76561198089183062,419.74
36312,7,76561198089185565,127.91
36313,11,76561198089188327,109.94
36314,30,76561198089191476,185.87
36315,19,76561198089193401,119.92
36316,15,76561198089195777,162.88
36317,92,76561198089197351,959.43
36318,34,76561198089200630,214.87
36319,10,76561198089201181,19.99
36320,26,76561198089204482,23.96
36321,6,76561198089205120,9.99
36322,33,76561198089206435,54.96
36323,13,76561198089211416,209.95000000000002
36324,7,76561198089213571,59.980000000000004
36325,73,76561198089218611,636.64
36326,62,76561198089220459,679.5899999999999
36327,23,76561198089222425,270.78999999999996
36328,4,76561198089224045,0.0
36329,32,76561198089224083,409.77
36330,78,76561198089225181,484.6
36331,97,76561198089228252,639.62
36332,8,76561198089229212,19.98
36333,7,76561198089234698,0.0
36334,12,76561198089237429,34.97
36335,28,76561198089238166,154.92
36336,56,76561198089239323,14.99
36337,1,76561198089239748,0.0
36338,9,76561198089241366,147.95
36339,11,76561198089241750,34.98
36340,109,76561198089242036,1046.32
36341,2,76561198089242816,0.0
36342,10,76561198089242996,149.93
36343,11,76561198089243087,107.9
36344,7,76561198089245812,39.97
36345,9,76561198089249672,49.97
36346,27,76561198089252381,315.79
36347,2,76561198089254358,9.99
36348,5,76561198089254413,44.96
36349,7,76561198089255976,50.95
36350,27,76561198089266352,59.94
36351,21,76561198089271457,181.89
36352,14,76561198089271904,19.99
36353,10,76561198089272041,24.98
36354,52,76561198089274622,185.88
36355,46,76561198089275647,435.76
36356,42,76561198089277054,319.8
36357,63,76561198089278502,276.29
36358,16,76561198089280012,19.99
36359,11,76561198089280378,9.98
36360,9,76561198089280527,54.96
36361,41,76561198089282212,447.71999999999997
36362,1,76561198089283118,0.0
36363,32,76561198089284142,174.87
36364,32,76561198089286644,312.71
36365,11,76561198089287567,34.980000000000004
36366,46,76561198089288206,475.76
36367,56,76561198089288956,252.82999999999998
36368,6,76561198089291603,29.97
36369,2,76561198089295925,19.99
36370,55,76561198089296397,718.6
36371,32,76561198089296751,304.77
36372,12,76561198089297196,14.99
36373,2,76561198089297836,14.99
36374,2,76561198089298047,0.0
36375,33,76561198089299938,194.94
36376,68,76561198089300394,312.84
36377,64,76561198089301747,693.64
36378,44,76561198089304447,543.77
36379,7,76561198089304534,9.99
36380,14,76561198089306007,15.98
36381,20,76561198089307311,151.88
36382,16,76561198089309136,19.99
36383,70,76561198089309634,225.92000000000002
36384,10,76561198089316926,23.979999999999997
36385,104,76561198089317370,1636.27
36386,13,76561198089317430,64.97
36387,11,76561198089319313,119.92
36388,76,76561198089320071,620.52
36389,4,76561198089320725,0.0
36390,24,76561198089321595,192.9
36391,56,76561198089321751,237.84
36392,1,76561198089321789,0.0
36393,48,76561198089324283,415.69
36394,33,76561198089325036,230.82
36395,48,76561198089331221,122.91999999999999
36396,10,76561198089331648,154.94
36397,42,76561198089332194,452.74
36398,5,76561198089338796,49.97
36399,5,76561198089340688,34.97
36400,21,76561198089344348,199.87
36401,11,76561198089346010,74.95
36402,125,76561198089346291,1110.27
36403,275,76561198089349493,3734.91
36404,63,76561198089350016,853.55
36405,15,76561198089350034,89.94
36406,109,76561198089351211,1619.1499999999999
36407,20,76561198089351342,202.86
36408,27,76561198089353497,14.99
36409,43,76561198089354029,250.89000000000001
36410,27,76561198089354509,178.85999999999999
36411,56,76561198089355060,553.63
36412,89,76561198089355998,725.51
36413,24,76561198089360040,374.83
36414,42,76561198089360928,196.89000000000001
36415,39,76561198089364876,507.8
36416,30,76561198089365649,290.76
36417,36,76561198089366336,199.95000000000002
36418,14,76561198089368536,146.94
36419,30,76561198089377220,145.87
36420,4,76561198089377783,0.0
36421,6,76561198089378082,59.959999999999994
36422,5,76561198089384570,46.97
36423,1,76561198089393877,0.0
36424,103,76561198089393905,1479.12
36425,29,76561198089395554,35.96
36426,38,76561198089399646,59.99
36427,1,76561198089402173,0.0
36428,10,76561198089402435,137.93
36429,13,76561198089403782,64.96
36430,1,76561198089404960,0.0
36431,13,76561198089405146,64.98
36432,1,76561198089411003,0.0
36433,101,76561198089413275,1352.33
36434,22,76561198089417292,102.92
36435,72,76561198089417383,853.43
36436,1,76561198089417617,0.0
36437,32,76561198089419362,203.88
36438,12,76561198089419906,74.94999999999999
36439,4,76561198089420315,0.0
36440,1,76561198089421099,0.0
36441,1,76561198089424308,0.0
36442,21,76561198089425029,64.96
36443,4,76561198089429830,0.0
36444,1,76561198089431228,0.0
36445,18,76561198089434180,109.92999999999999
36446,56,76561198089436384,184.82999999999998
36447,3,76561198089437180,20.979999999999997
36448,10,76561198089438735,29.97
36449,71,76561198089439104,227.75
36450,29,76561198089440691,349.82
36451,5,76561198089441904,69.97
36452,15,76561198089442890,51.959999999999994
36453,3,76561198089447943,14.99
36454,13,76561198089449665,55.94
36455,35,76561198089451302,59.96
36456,67,76561198089452706,823.47
36457,4,76561198089454627,34.97
36458,33,76561198089455336,308.79
36459,74,76561198089456735,303.81
36460,1,76561198089460104,0.0
36461,1,76561198089462821,0.0
36462,1,76561198089465657,4.99
36463,75,76561198089469230,671.54
36464,14,76561198089470842,184.93
36465,25,76561198089474179,244.87
36466,3,76561198089475358,0.0
36467,4,76561198089480046,0.0
36468,41,76561198089480352,233.8
36469,51,76561198089480776,546.71
36470,62,76561198089481267,601.67
36471,28,76561198089485165,149.93
36472,3,76561198089487030,160.91
36473,10,76561198089489541,44.97
36474,79,76561198089490010,618.64
36475,4,76561198089494480,29.979999999999997
36476,15,76561198089497582,0.0
36477,9,76561198089497647,99.92
36478,17,76561198089497799,24.98
36479,16,76561198089498479,194.95
36480,14,76561198089498987,29.98
36481,127,76561198089503414,1149.98
36482,52,76561198089505535,314.84
36483,127,76561198089509654,1457.23
36484,12,76561198089510732,44.98
36485,15,76561198089512989,0.0
36486,19,76561198089518453,83.94
36487,3,76561198089521584,49.97
36488,48,76561198089523994,339.83
36489,1,76561198089524335,0.0
36490,49,76561198089526841,507.76
36491,54,76561198089527527,309.86
36492,36,76561198089529136,424.76
36493,5,76561198089529810,67.97
36494,6,76561198089531622,34.98
36495,135,76561198089531798,1313.22
36496,15,76561198089532505,29.979999999999997
36497,14,76561198089533465,49.97
36498,2,76561198089534364,0.0
36499,9,76561198089538008,124.95
36500,44,76561198089540481,325.75
36501,217,76561198089541599,1289.6100000000001
36502,51,76561198089541911,306.79
36503,230,76561198089545153,1143.03
36504,16,76561198089545771,9.99
36505,10,76561198089546525,0.0
36506,30,76561198089547341,274.85
36507,35,76561198089548274,229.91
36508,20,76561198089548998,134.92
36509,27,76561198089549244,97.96000000000001
36510,10,76561198089549450,52.83
36511,19,76561198089556016,25.96
36512,2,76561198089558763,9.99
36513,35,76561198089558998,233.82
36514,60,76561198089564388,282.8
36515,17,76561198089568049,47.95
36516,42,76561198089570769,344.77
36517,18,76561198089572598,19.98
36518,4,76561198089574661,0.0
36519,3,76561198089575553,39.98
36520,44,76561198089576005,229.85000000000002
36521,16,76561198089576595,76.95
36522,32,76561198089577617,340.83
36523,33,76561198089578785,342.73
36524,34,76561198089580042,267.83
36525,34,76561198089580798,104.92
36526,1,76561198089581783,0.0
36527,47,76561198089585881,529.72
36528,2,76561198089585982,0.0
36529,133,76561198089588759,864.45
36530,3,76561198089588760,79.94
36531,1,76561198089588869,0.0
36532,84,76561198089591007,449.79
36533,1,76561198089591081,9.99
36534,65,76561198089591688,717.48
36535,6,76561198089594021,34.99
36536,93,76561198089596935,923.22
36537,7,76561198089601435,69.95
36538,77,76561198089604858,577.63
36539,15,76561198089604944,185.88
36540,1,76561198089609660,0.0
36541,5,76561198089609822,160.91
36542,87,76561198089610857,475.67
36543,22,76561198089611596,204.9
36544,1,76561198089612850,0.0
36545,27,76561198089613325,160.91
36546,5,76561198089613655,0.0
36547,7,76561198089616698,64.96
36548,1,76561198089617206,14.99
36549,66,76561198089621910,835.64
36550,29,76561198089626977,57.95
36551,1,76561198089630274,0.0
36552,33,76561198089631479,529.75
36553,20,76561198089632956,84.93
36554,26,76561198089633664,57.96
36555,3,76561198089635736,9.99
36556,1,76561198089637121,0.0
36557,1,76561198089638239,0.0
36558,38,76561198089638608,318.8
36559,98,76561198089642631,1228.37
36560,27,76561198089643268,259.88
36561,1,76561198089647092,0.0
36562,187,76561198089649301,2280.69
36563,52,76561198089650922,409.86
36564,13,76561198089652308,107.92
36565,5,76561198089656126,89.97
36566,37,76561198089659262,249.84
36567,6,76561198089659624,34.98
36568,5,76561198089660135,0.0
36569,61,76561198089660885,159.91
36570,6,76561198089661138,39.96
36571,11,76561198089663433,29.97
36572,30,76561198089664538,429.78
36573,95,76561198089664679,612.61
36574,110,76561198089665038,1223.26
36575,201,76561198089665351,2151.73
36576,7,76561198089667845,49.97
36577,61,76561198089668342,746.55
36578,27,76561198089668873,124.91999999999999
36579,61,76561198089673598,241.81
36580,56,76561198089680382,363.76
36581,3,76561198089682876,19.99
36582,9,76561198089683053,57.959999999999994
36583,36,76561198089686519,234.85999999999999
36584,15,76561198089687115,226.88
36585,1,76561198089690537,19.99
36586,2,76561198089694637,9.99
36587,12,76561198089696343,99.94
36588,49,76561198089697584,729.59
36589,7,76561198089698116,0.0
36590,14,76561198089700523,174.94
36591,54,76561198089702113,325.76
36592,40,76561198089703993,169.88
36593,27,76561198089705791,398.78999999999996
36594,1,76561198089708578,19.99
36595,31,76561198089711842,312.8
36596,38,76561198089713177,232.84999999999997
36597,89,76561198089713205,741.5
36598,5,76561198089715355,99.98
36599,63,76561198089715956,379.61
36600,83,76561198089719383,424.63
36601,1,76561198089720517,0.0
36602,61,76561198089720618,152.87
36603,26,76561198089721326,238.88
36604,47,76561198089722795,175.88
36605,78,76561198089723939,615.57
36606,34,76561198089724894,438.77
36607,15,76561198089725036,204.9
36608,2,76561198089726261,0.0
36609,1,76561198089726864,0.0
36610,11,76561198089728977,9.99
36611,7,76561198089729707,0.0
36612,19,76561198089735322,85.92
36613,2,76561198089736864,19.99
36614,11,76561198089737692,0.0
36615,2,76561198089738585,14.99
36616,19,76561198089739791,79.94
36617,28,76561198089740894,208.86999999999998
36618,20,76561198089741608,129.93
36619,5,76561198089742097,19.99
36620,24,76561198089745809,212.88
36621,97,76561198089751505,1275.45
36622,3,76561198089752566,9.99
36623,38,76561198089753053,339.83
36624,100,76561198089754625,1193.27
36625,11,76561198089755527,154.93
36626,12,76561198089759661,19.99
36627,1,76561198089762136,19.99
36628,12,76561198089763048,174.89999999999998
36629,61,76561198089766169,383.67
36630,6,76561198089766191,0.0
36631,11,76561198089767876,75.96000000000001
36632,281,76561198089768176,2745.83
36633,30,76561198089768915,178.85
36634,33,76561198089769031,270.84999999999997
36635,23,76561198089771145,131.93
36636,3,76561198089774401,29.979999999999997
36637,3,76561198089778784,0.0
36638,44,76561198089779183,339.84999999999997
36639,9,76561198089780337,0.0
36640,11,76561198089781342,99.94
36641,18,76561198089782031,19.98
36642,5,76561198089786733,9.99
36643,129,76561198089787382,1122.41
36644,26,76561198089787469,272.82
36645,14,76561198089787987,51.93
36646,26,76561198089788291,194.88
36647,33,76561198089789222,374.75
36648,35,76561198089793989,87.94
36649,23,76561198089796190,114.91
36650,37,76561198089798436,169.89999999999998
36651,4,76561198089804558,19.99
36652,3,76561198089806224,19.99
36653,90,76561198089806642,1228.3999999999999
36654,52,76561198089811970,524.71
36655,1,76561198089813286,0.0
36656,72,76561198089815482,99.96000000000001
36657,178,76561198089820105,1298.74
36658,38,76561198089820203,141.9
36659,33,76561198089823043,287.85
36660,9,76561198089823257,77.94
36661,5,76561198089826024,19.99
36662,24,76561198089828631,304.87
36663,16,76561198089828906,249.89000000000001
36664,13,76561198089830097,14.98
36665,65,76561198089830248,885.6
36666,2,76561198089831921,24.98
36667,56,76561198089833180,626.58
36668,30,76561198089833737,124.92
36669,5,76561198089835136,0.0
36670,2,76561198089836143,0.0
36671,1,76561198089840890,0.0
36672,5,76561198089843354,34.98
36673,43,76561198089844789,313.8
36674,49,76561198089844893,572.61
36675,49,76561198089846453,418.71999999999997
36676,3,76561198089847279,0.0
36677,26,76561198089847582,193.84
36678,80,76561198089848099,952.5
36679,28,76561198089849618,254.83999999999997
36680,3,76561198089850175,39.98
36681,3,76561198089850288,9.99
36682,6,76561198089851200,34.98
36683,68,76561198089852559,610.6
36684,19,76561198089853890,199.89999999999998
36685,52,76561198089857751,158.85
36686,34,76561198089858581,300.86
36687,138,76561198089860592,786.33
36688,19,76561198089861671,49.97
36689,5,76561198089862683,33.97
36690,25,76561198089875801,96.96
36691,92,76561198089875992,1024.98
36692,7,76561198089876886,9.99
36693,4,76561198089886312,0.0
36694,7,76561198089888642,50.94
36695,11,76561198089889798,69.98
36696,1,76561198089897842,0.0
36697,27,76561198089898245,34.96
36698,33,76561198089899736,297.81
36699,34,76561198089900832,254.87
36700,1,76561198089901123,4.99
36701,2,76561198089912097,0.0
36702,112,76561198089913156,1619.09
36703,5,76561198089913708,59.99
36704,71,76561198089913788,28.97
36705,10,76561198089915024,0.99
36706,40,76561198089915749,334.77
36707,12,76561198089915927,29.98
36708,1,76561198089921838,9.99
36709,23,76561198089922095,254.84
36710,9,76561198089924327,9.99
36711,1,76561198089925884,0.0
36712,79,76561198089930824,731.5699999999999
36713,26,76561198089933666,34.98
36714,14,76561198089933682,70.91
36715,4,76561198089935514,0.0
36716,24,76561198089935900,173.27
36717,38,76561198089936054,149.91
36718,6,76561198089936845,0.0
36719,32,76561198089937394,235.77
36720,31,76561198089938635,133.9
36721,29,76561198089939807,34.97
36722,27,76561198089944936,332.78999999999996
36723,2,76561198089945456,4.99
36724,18,76561198089946116,139.91
36725,3,76561198089946903,39.98
36726,13,76561198089947582,34.98
36727,29,76561198089949548,235.85
36728,5,76561198089949591,49.97
36729,52,76561198089949965,246.8
36730,28,76561198089949970,41.94
36731,40,76561198089950447,480.8
36732,12,76561198089952967,127.92
36733,3,76561198089956353,19.98
36734,44,76561198089959203,663.65
36735,4,76561198089959664,49.97
36736,3,76561198089959734,4.99
36737,59,76561198089961001,83.96000000000001
36738,30,76561198089961145,229.89
36739,3,76561198089961597,29.979999999999997
36740,9,76561198089965006,49.96
36741,37,76561198089965977,176.88
36742,39,76561198089967385,382.75
36743,1,76561198089968576,0.0
36744,2,76561198089975682,0.0
36745,11,76561198089975958,69.95
36746,1,76561198089978112,0.0
36747,1,76561198089980409,0.0
36748,12,76561198089985176,74.95
36749,15,76561198089986326,109.92
36750,35,76561198089991627,285.74
36751,5,76561198089993075,0.0
36752,3,76561198089996743,24.98
36753,15,76561198089997524,109.92999999999999
36754,2,76561198089998382,29.979999999999997
36755,16,76561198089999436,64.96
36756,5,76561198090001109,0.0
36757,27,76561198090001818,202.91
36758,4,76561198090002335,19.98
36759,10,76561198090008726,59.99
36760,5,76561198090008875,0.0
36761,131,76561198090011437,1536.18
36762,3,76561198090013422,29.979999999999997
36763,10,76561198090013939,139.91
36764,45,76561198090015061,453.82
36765,7,76561198090015980,29.97
36766,65,76561198090017434,560.74
36767,42,76561198090018608,244.91
36768,63,76561198090020454,273.77
36769,13,76561198090027442,19.99
36770,11,76561198090035059,19.98
36771,18,76561198090035251,87.92999999999999
36772,21,76561198090040281,19.99
36773,8,76561198090043335,54.95
36774,4,76561198090061275,29.98
36775,6,76561198090065255,0.0
36776,70,76561198090070020,743.54
36777,1,76561198090072919,19.99
36778,84,76561198090074275,400.75
36779,15,76561198090076805,114.94
36780,57,76561198090082897,379.77
36781,40,76561198090083346,471.73
36782,16,76561198090084553,194.89
36783,1,76561198090085760,0.0
36784,1,76561198090087898,0.0
36785,9,76561198090088842,164.95
36786,5,76561198090089570,19.99
36787,19,76561198090089821,114.95
36788,5,76561198090092403,59.96
36789,110,76561198090092678,301.77
36790,146,76561198090093819,1880.0
36791,1,76561198090094116,0.0
36792,9,76561198090096487,24.97
36793,10,76561198090097626,9.99
36794,3,76561198090099930,0.0
36795,7,76561198090103874,129.97
36796,2,76561198090109283,0.0
36797,177,76561198090110632,1841.72
36798,23,76561198090111984,179.93
36799,29,76561198090112460,447.78999999999996
36800,1,76561198090113111,0.0
36801,1,76561198090113501,0.0
36802,1,76561198090114509,9.99
36803,4,76561198090116285,9.99
36804,7,76561198090119638,39.98
36805,6,76561198090121793,24.98
36806,17,76561198090124070,194.88
36807,7,76561198090125828,74.96
36808,22,76561198090126830,219.94
36809,8,76561198090126889,49.96
36810,17,76561198090129532,184.87
36811,3,76561198090129870,0.0
36812,1,76561198090131706,0.0
36813,33,76561198090137461,19.99
36814,34,76561198090139698,96.92999999999999
36815,4,76561198090142079,0.0
36816,73,76561198090142281,740.63
36817,1,76561198090144478,0.0
36818,4,76561198090144951,0.0
36819,37,76561198090150367,579.6899999999999
36820,5,76561198090161479,59.99
36821,2,76561198090161804,0.0
36822,68,76561198090168124,532.7
36823,8,76561198090169909,89.96000000000001
36824,20,76561198090171243,149.88
36825,6,76561198090174851,106.96
36826,50,76561198090180844,255.86
36827,1,76561198090182763,0.0
36828,24,76561198090184396,13.98
36829,1,76561198090189068,0.0
36830,72,76561198090192265,606.66
36831,1,76561198090193664,0.0
36832,12,76561198090194500,49.96
36833,51,76561198090194644,338.77
36834,60,76561198090194786,648.54
36835,13,76561198090196446,45.46
36836,8,76561198090200069,79.94
36837,34,76561198090202077,404.82
36838,28,76561198090204221,204.92000000000002
36839,1,76561198090205455,9.99
36840,21,76561198090208458,254.93
36841,15,76561198090215452,34.98
36842,60,76561198090216265,324.77000000000004
36843,7,76561198090217556,0.0
36844,28,76561198090221263,377.85
36845,6,76561198090222300,19.99
36846,1,76561198090225185,0.0
36847,270,76561198090227095,3302.0299999999997
36848,1,76561198090236311,14.99
36849,34,76561198090236445,345.78999999999996
36850,1,76561198090238672,0.0
36851,24,76561198090240161,176.86
36852,9,76561198090244048,170.9
36853,4,76561198090252742,14.99
36854,2,76561198090254017,0.0
36855,14,76561198090254391,310.84
36856,26,76561198090258132,2.99
36857,57,76561198090260579,814.5899999999999
36858,26,76561198090265056,179.89
36859,1,76561198090267114,0.0
36860,63,76561198090269293,717.56
36861,15,76561198090271666,49.97
36862,72,76561198090272909,682.58
36863,74,76561198090274308,526.12
36864,1,76561198090282309,0.0
36865,3,76561198090284737,14.99
36866,4,76561198090288295,64.97
36867,1,76561198090292626,0.0
36868,59,76561198090294067,957.5
36869,17,76561198090295377,134.92
36870,1,76561198090296540,0.0
36871,3,76561198090300474,0.0
36872,133,76561198090300952,936.4399999999999
36873,97,76561198090302241,339.81
36874,12,76561198090302253,24.98
36875,25,76561198090302714,334.82
36876,13,76561198090305192,124.91
36877,22,76561198090306960,259.88
36878,1,76561198090308169,0.0
36879,2,76561198090308592,19.99
36880,3,76561198090308842,0.0
36881,24,76561198090310237,84.93
36882,115,76561198090312042,373.66
36883,17,76561198090313055,9.99
36884,2,76561198090315045,9.99
36885,15,76561198090315264,14.99
36886,4,76561198090322319,49.97
36887,85,76561198090327032,970.5
36888,14,76561198090327701,192.95000000000002
36889,58,76561198090328806,59.99
36890,67,76561198090329181,735.53
36891,35,76561198090329337,240.87
36892,22,76561198090329955,102.96000000000001
36893,35,76561198090331907,355.76
36894,98,76561198090332398,1147.85
36895,4,76561198090336646,84.97
36896,65,76561198090341048,481.8
36897,11,76561198090341960,72.94
36898,2,76561198090342446,9.99
36899,10,76561198090342841,69.97
36900,27,76561198090345278,124.95
36901,42,76561198090345356,469.74
36902,2,76561198090348951,0.0
36903,56,76561198090353231,699.61
36904,44,76561198090356457,187.85999999999999
36905,28,76561198090356834,229.79
36906,3,76561198090357913,0.0
36907,13,76561198090360013,84.94999999999999
36908,8,76561198090363136,0.0
36909,8,76561198090368458,0.0
36910,12,76561198090369855,85.96
36911,8,76561198090371194,49.97
36912,1,76561198090372897,0.0
36913,25,76561198090373797,264.84
36914,5,76561198090373847,37.96
36915,1,76561198090375180,0.0
36916,1,76561198090376501,0.0
36917,20,76561198090378871,96.91
36918,67,76561198090380197,480.73
36919,10,76561198090380587,24.98
36920,51,76561198090385340,299.9
36921,1,76561198090386258,0.0
36922,57,76561198090388033,339.81
36923,18,76561198090393261,64.95
36924,1,76561198090394042,0.0
36925,1,76561198090394159,0.0
36926,9,76561198090395526,24.98
36927,30,76561198090398801,187.82999999999998
36928,31,76561198090399749,313.74
36929,17,76561198090402006,64.96
36930,4,76561198090402171,0.0
36931,18,76561198090402995,49.97
36932,8,76561198090405144,44.980000000000004
36933,3,76561198090406145,24.98
36934,30,76561198090406732,207.91
36935,3,76561198090411541,0.0
36936,2,76561198090419051,9.99
36937,2,76561198090420043,24.98
36938,18,76561198090421360,194.89
36939,3,76561198090421878,29.979999999999997
36940,15,76561198090422422,171.9
36941,32,76561198090423287,144.89
36942,13,76561198090423756,0.0
36943,33,76561198090424230,414.77
36944,1,76561198090424986,0.0
36945,1,76561198090425646,0.0
36946,70,76561198090426708,902.4399999999999
36947,24,76561198090426992,14.99
36948,12,76561198090428331,0.0
36949,1,76561198090428435,0.0
36950,40,76561198090428924,375.82
36951,62,76561198090430829,435.73
36952,3,76561198090435080,160.91
36953,7,76561198090435626,14.99
36954,4,76561198090441464,89.94
36955,168,76561198090441831,461.65
36956,63,76561198090442231,690.52
36957,1,76561198090442517,0.0
36958,17,76561198090444547,32.97
36959,14,76561198090444593,104.93
36960,62,76561198090446169,34.980000000000004
36961,22,76561198090448627,64.96
36962,1,76561198090449014,4.99
36963,54,76561198090449046,263.79
36964,12,76561198090449076,54.96
36965,59,76561198090449812,257.81
36966,127,76561198090450471,734.6
36967,54,76561198090450791,761.64
36968,6,76561198090453072,3.99
36969,28,76561198090455022,29.97
36970,1,76561198090455964,0.0
36971,7,76561198090456173,14.99
36972,31,76561198090456315,279.84
36973,62,76561198090457112,422.66
36974,9,76561198090457142,9.99
36975,23,76561198090457693,164.89
36976,21,76561198090457828,0.0
36977,23,76561198090460335,151.93
36978,27,76561198090460736,19.99
36979,127,76561198090461345,689.61
36980,94,76561198090462433,688.5899999999999
36981,39,76561198090462526,193.85
36982,9,76561198090463375,59.96
36983,6,76561198090463412,174.95
36984,4,76561198090463970,0.0
36985,69,76561198090464330,678.5
36986,1,76561198090468730,0.0
36987,3,76561198090470038,0.0
36988,21,76561198090471916,222.86
36989,5,76561198090474681,44.97
36990,5,76561198090475920,19.99
36991,28,76561198090476083,194.86
36992,10,76561198090476731,94.92999999999999
36993,6,76561198090477217,205.87
36994,1,76561198090477336,0.0
36995,4,76561198090478055,79.97
36996,103,76561198090478432,1283.71
36997,36,76561198090481194,184.82
36998,12,76561198090481805,64.96
36999,11,76561198090482066,14.99
37000,13,76561198090485602,0.0
37001,196,76561198090486045,2502.56
37002,48,76561198090486184,232.84
37003,44,76561198090486706,572.62
37004,27,76561198090487357,293.85
37005,28,76561198090487980,79.97999999999999
37006,87,76561198090488278,662.55
37007,34,76561198090489010,196.83
37008,59,76561198090493264,716.64
37009,31,76561198090493796,344.87
37010,22,76561198090495592,39.97
37011,15,76561198090498467,49.97
37012,8,76561198090501322,0.0
37013,29,76561198090502308,0.0
37014,13,76561198090502908,9.99
